index,type,name,resident,streamed,parentStack
1189,xanim,ai_zombie_base_walk_au_v20_pain_chest_f_alt,80724,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1190,xanim,ai_zombie_base_walk_au_v15,57298,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1191,xanim,ai_zombie_base_walk_au_v15_pain_chest_f,56826,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1192,xanim,ai_zombie_base_walk_au_v15_pain_chest_f_alt,56919,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1193,xanim,ai_zombie_base_walk_au_v21,98728,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1194,xanim,ai_zombie_base_walk_au_v21_pain_chest_f,98545,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1195,xanim,ai_zombie_base_walk_au_v21_pain_chest_f_alt,98554,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1196,xanim,ai_zombie_base_walk_au_v2_pain_chest_f,60647,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1197,xanim,ai_zombie_base_walk_au_v2_pain_chest_f_alt,60701,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1198,xanim,ai_zombie_base_walk_au_v3,48784,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1199,xanim,ai_zombie_base_walk_au_v3_pain_chest_f,49352,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1200,xanim,ai_zombie_base_walk_au_v3_pain_chest_f_alt,49575,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1201,xanim,ai_zombie_base_walk_au_v4,37374,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1202,xanim,ai_zombie_base_walk_au_v4_pain_chest_f,38634,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1203,xanim,ai_zombie_base_walk_au_v4_pain_chest_f_alt,38582,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1204,xanim,ai_zombie_base_walk_au_v5,72410,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1205,xanim,ai_zombie_base_walk_au_v5_pain_chest_f,72744,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1206,xanim,ai_zombie_base_walk_au_v5_pain_chest_f_alt,72680,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1207,xanim,ai_zombie_base_walk_au_v23,110559,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1208,xanim,ai_zombie_base_walk_au_v23_pain_chest_f,103353,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1209,xanim,ai_zombie_base_walk_au_v23_pain_chest_f_alt,107398,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1210,xanim,ai_zombie_base_walk_au_v7,63414,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1211,xanim,ai_zombie_base_walk_au_v7_pain_chest_f,63624,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1212,xanim,ai_zombie_base_walk_au_v7_pain_chest_f_alt,63648,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1213,xanim,ai_zombie_base_walk_au_v8,68405,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1214,xanim,ai_zombie_base_walk_au_v8_pain_chest_f,68133,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1215,xanim,ai_zombie_base_walk_au_v8_pain_chest_f_alt,68636,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1216,xanim,ai_zombie_base_walk_au_v6,66782,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1217,xanim,ai_zombie_base_walk_au_v6_pain_chest_f,66682,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1218,xanim,ai_zombie_base_walk_au_v6_pain_chest_f_alt,66738,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1219,xanim,ai_zombie_base_walk_au_v10,72798,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1220,xanim,ai_zombie_base_walk_au_v10_pain_chest_f,72746,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1221,xanim,ai_zombie_base_walk_au_v10_pain_chest_f_alt,72871,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1222,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v1,66733,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1223,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v2,36924,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1224,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v3,50174,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1225,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v4,30772,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1226,xanim,ai_zombie_base_walk_turn_135_l_v3,56889,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1227,xanim,ai_zombie_base_walk_turn_135_r_v2,33093,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1228,xanim,ai_zombie_base_walk_turn_180_l_v3,34330,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1229,xanim,ai_zombie_base_walk_turn_180_r_v3,44285,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1230,xanim,ai_zombie_base_walk_turn_45_l_v2,35443,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1231,xanim,ai_zombie_base_walk_turn_45_r_v2,46857,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1232,xanim,ai_zombie_base_walk_turn_90_l_v2,33529,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1233,xanim,ai_zombie_base_walk_turn_90_r_v2,37583,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1234,xanim,void,6,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1235,animmappingtable,zm_factory_zombie.ai_am,11693,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1236,aimtable,soldier_aim,13,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1237,material,ei/gfx_smk_billow_sm_anim_lit,31,0,|player/fx_plyr_jump_dust_dirt|fx|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1238,fx,player/fx_plyr_jump_dust,26,0,|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1239,fx,player/fx_plyr_jump_dust_dirt,31,0,|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1240,surfacefxtable,player_jump_start,19,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1241,material,ei/gfx_fog_slow_lg_anim_lit,29,0,|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1242,material,ei/gfx_smk_billow_thick_anim_lit_full_lite,44,0,|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1243,fx,player/fx_plyr_land_dust_xlg,30,0,|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1244,fx,player/fx_plyr_land_dust_dirt_xlg,35,0,|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1245,surfacefxtable,player_vtol_drop,18,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1246,material,ei/gfx_fog_slow_md_anim_lit,29,0,|player/fx_plyr_footstep_dust_dirt|fx|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1247,fx,player/fx_plyr_footstep_dust,30,0,|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1248,fx,player/fx_plyr_footstep_dust_dirt,35,0,|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1249,surfacefxtable,player_footstep,17,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1250,scriptbundle,c_54i_grunt_fx_table,237,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1251,attachmentcosmeticvariant,defaultattachmentcosmeticvariant,34,0,|zombie_ai_defaultmelee_zm|weapon|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1252,weapon,zombie_ai_defaultmelee_zm,9606,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1253,image,t7_cp_hud_tacmode_type_amws,5764,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1254,aitype,spawner_zm_factory_zombie,48,0,|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1255,material,mc/bullet_collision_wood,1388,0,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1256,material,mc/bullet_collision_metal,27,0,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1257,image,i_mtl_p7_zm_zod_drop_down_buy_gate_n,133,190112,|mc/mtl_p7_zm_zod_drop_down_buy_gate|material|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1258,image,i_mtl_p7_zm_zod_drop_down_buy_gate_c,277,109208,|mc/mtl_p7_zm_zod_drop_down_buy_gate|material|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1259,image,i_t7_decal_grunge_water_droplets_blend_n,297,1441800,|mc/mtl_p7_zm_zod_drop_down_buy_gate|material|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1260,material,mc/mtl_p7_zm_zod_drop_down_buy_gate,1122,0,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1261,material,mc/t7_wood_beam_worn_oak_bleached_dark_wet,1536,0,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1262,image,i_t7_decal_blood_drips_01_n,172,393248,|mc/t7_decal_blood_drips_01|material|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1263,image,i_t7_decal_blood_drips_01_c,284,393216,|mc/t7_decal_blood_drips_01|material|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1264,material,mc/t7_decal_blood_drips_01,1192,0,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1265,xmodelmesh,p7_fxanim_zm_zod_drop_down_buy_gate_lod0e0958675,928,73680,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1266,xmodelmesh,p7_fxanim_zm_zod_drop_down_buy_gate_lod052b9056f,928,116848,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1267,xmodelmesh,p7_fxanim_zm_zod_drop_down_buy_gate_colb8092cef,12056,0,|p7_fxanim_zm_zod_drop_down_buy_gate_mod|xmodel|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1268,xmodel,p7_fxanim_zm_zod_drop_down_buy_gate_mod,8744,0,|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1269,techset,mc/lit_advanced#e6142445,26,0,|mc/mtl_p7_zm_vending_packapunch|material|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1270,image,i_mtl_p7_zm_vending_packapunch_moving_o,96,93416,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1271,image,i_mtl_p7_zm_vending_packapunch_moving_n,304,1419960,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1272,image,i_mtl_p7_zm_vending_packapunch_moving_g,288,742728,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1273,image,i_mtl_p7_zm_vending_packapunch_moving_c,304,1419960,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1274,image,i_mtl_p7_zm_vending_packapunch_moving_s,288,742728,|mc/mtl_p7_zm_vending_pap_logo|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1275,material,mc/mtl_p7_zm_vending_pap_detail,1294,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1276,image,i_mtl_p7_zm_vending_pap_frame_right_o,94,65536,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1277,image,i_mtl_p7_zm_vending_pap_frame_right_n,302,1419960,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1278,image,i_mtl_p7_zm_vending_pap_frame_right_g,286,742728,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1279,image,i_mtl_p7_zm_vending_pap_frame_right_c,294,720896,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1280,image,i_mtl_p7_zm_vending_pap_frame_right_s,294,720896,|mc/mtl_p7_zm_vending_pap_frame_right|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1281,material,mc/mtl_p7_zm_vending_pap_frame_right,1402,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1282,image,i_mtl_p7_zm_vending_pap_frame_left_o,293,65536,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1283,image,i_mtl_p7_zm_vending_pap_frame_left_n,301,1419960,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1284,image,i_mtl_p7_zm_vending_pap_frame_left_g,285,742728,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1285,image,i_mtl_p7_zm_vending_pap_frame_left_c,293,720896,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1286,image,i_mtl_p7_zm_vending_pap_frame_left_s,293,720896,|mc/mtl_p7_zm_vending_pap_frame_left|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1287,material,mc/mtl_p7_zm_vending_pap_frame_left,951,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1288,image,i_mtl_p7_zm_vending_pap_side_inside_o,294,65536,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1289,image,i_mtl_p7_zm_vending_pap_side_inside_n,302,1419960,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1290,image,i_mtl_p7_zm_vending_pap_side_inside_g,286,742728,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1291,image,i_mtl_p7_zm_vending_pap_side_inside_c,294,720896,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1292,image,i_mtl_p7_zm_vending_pap_side_inside_s,294,720896,|mc/mtl_p7_zm_vending_pap_side_inside|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1293,material,mc/mtl_p7_zm_vending_pap_side_inside,946,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1294,image,i_mtl_p7_zm_vending_pap_top_main_o,291,65536,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1295,image,i_mtl_p7_zm_vending_pap_top_main_n,299,1419960,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1296,image,i_mtl_p7_zm_vending_pap_top_main_g,283,742728,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1297,image,i_mtl_p7_zm_vending_pap_top_main_c,291,720896,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1298,image,i_mtl_p7_zm_vending_pap_top_main_s,291,720896,|mc/mtl_p7_zm_vending_pap_top_main|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1299,material,mc/mtl_p7_zm_vending_pap_top_main,945,0,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
1300,image,i_mtl_p7_zm_vending_pap_top_o,286,65536,|mc/mtl_p7_zm_vending_pap_top|material|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_nightmare.d3dbsp|col_map|zone_source/zm_nightmare.zone|csv
